플랫폼,브랜드,품목,제목,가격,이미지URL,매물URL
중고나라,보테가베네타,가방,보테가베네타,1000000,https://img2.joongna.com/media/original/2026/08/05/1785937285423gs4_UeXsJ.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231291861
중고나라,보테가베네타,가방,보테가베네타 조디백 클래식 블랙 은장 (숄더사이즈),4800000,https://img2.joongna.com/media/original/2026/04/08/1775653290455mEj_5LblK.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227282195
중고나라,보테가베네타,가방,보테가베네타 인트레치아토 도큐먼트 클러치 블랙(보증서 있음),1200000,https://img2.joongna.com/media/original/2026/08/11/1786447811020Ppb_kcxCk.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231459541
중고나라,보테가베네타,가방,보테가베네타 아르코 토트백,1700000,https://img2.joongna.com/media/original/2026/08/06/1786014332020sqs_VDy6m.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231316908
중고나라,보테가베네타,가방,보테가베네타 카세트 클러치 베이지,600000,https://img2.joongna.com/media/original/2026/07/24/1784856406786asg_Da9Re.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230922422
중고나라,보테가베네타,가방,보테가베네타 플립 플랩 토트백 브라운,1700000,https://img2.joongna.com/media/original/2026/06/15/1781501825282rd9_bkQBd.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/229664835
중고나라,보테가베네타,가방,보테가베네타 나파 레더 드롭 숄더백 블랙,483500,https://img2.joongna.com/media/original/2026/02/25/1772021114331KVk_Gh7QS.JPG?impolicy=thumb&size=150,https://web.joongna.com/product/225655038
중고나라,보테가베네타,가방,[S] BV 보테가베네타 인트레치오 레더 카세트 버킷백 스몰 오이스터,590000,https://img2.joongna.com/media/original/2026/05/28/1779930705685CCg_lMB9E.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/229056349
중고나라,보테가베네타,가방,보테가베네타,3200000,https://img2.joongna.com/media/original/2026/07/15/17841001542043xE_9gE8J.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230648590
중고나라,보테가베네타,가방,보테가베네타만두백,1000000,https://img2.joongna.com/media/original/2026/05/29/17800572701582fQ_bxmtY.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/229113806
중고나라,보테가베네타,가방,보테가베네타 클러치백,620000,https://img2.joongna.com/media/original/2026/02/09/1770626351567w56_odWNU.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/225091967
중고나라,보테가베네타,가방,보테가베네타 아르코 미니 토트백 블랙,2100000,https://img2.joongna.com/media/original/2026/07/30/17853850825841bq_btjr6.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231108595
중고나라,보테가베네타,가방,보테가베네타 도큐먼트케이스 블랙 팝니다,1100000,https://img2.joongna.com/media/original/2026/07/21/1784641618027mHD_iaszv.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230847496
